shape_id,route_id,route_name,route_type,route_color,route_text_color,direction_id,direction_name
7130069,713,713,3,FFC72C,000000,1,Inbound
7130070,713,713,3,FFC72C,000000,1,Inbound
7140012,714,714,3,FFC72C,000000,0,Outbound
7140010,714,714,3,FFC72C,000000,1,Inbound
7160024,716,716,3,FFC72C,000000,0,Outbound
7160025,716,716,3,FFC72C,000000,0,Outbound
7160023,716,716,3,FFC72C,000000,1,Inbound
7160026,716,716,3,FFC72C,000000,1,Inbound
730152,73,73,3,FFC72C,000000,0,Outbound
730154,73,73,3,FFC72C,000000,0,Outbound
730153,73,73,3,FFC72C,000000,1,Inbound
730155,73,73,3,FFC72C,000000,1,Inbound
740075,74,74,3,FFC72C,000000,0,Outbound
740077,74,74,3,FFC72C,000000,1,Inbound
7410035,741,SL1,3,7C878E,FFFFFF,0,Outbound
7410040,741,SL1,3,7C878E,FFFFFF,1,Inbound
7410037,741,SL1,3,7C878E,FFFFFF,1,Inbound
7420061,742,SL2,3,7C878E,FFFFFF,0,Outbound
7420063,742,SL2,3,7C878E,FFFFFF,1,Inbound
7430022,743,SL3,3,7C878E,FFFFFF,0,Outbound
7430028,743,SL3,3,7C878E,FFFFFF,1,Inbound
7430024,743,SL3,3,7C878E,FFFFFF,1,Inbound
7460023,746,SLW,3,7C878E,FFFFFF,0,Outbound
7460022,746,SLW,3,7C878E,FFFFFF,1,Inbound
7470071,747,CT2,3,FFC72C,000000,0,Outbound
7470070,747,CT2,3,FFC72C,000000,1,Inbound
7490037,749,SL5,3,7C878E,FFFFFF,0,Outbound
7490036,749,SL5,3,7C878E,FFFFFF,1,Inbound
750090,75,75,3,FFC72C,000000,0,Outbound
750080,75,75,3,FFC72C,000000,0,Outbound
750093,75,75,3,FFC72C,000000,1,Inbound
750092,75,75,3,FFC72C,000000,1,Inbound
7510042,751,SL4,3,7C878E,FFFFFF,0,Outbound
7510040,751,SL4,3,7C878E,FFFFFF,1,Inbound
760137,76,76,3,FFC72C,000000,0,Outbound
760136,76,76,3,FFC72C,000000,0,Outbound
760141,76,76,3,FFC72C,000000,1,Inbound
760140,76,76,3,FFC72C,000000,1,Inbound
770135,77,77,3,FFC72C,000000,0,Outbound
770115,77,77,3,FFC72C,000000,1,Inbound
770117,77,77,3,FFC72C,000000,1,Inbound
780136,78,78,3,FFC72C,000000,0,Outbound
780137,78,78,3,FFC72C,000000,1,Inbound
080226,8,8,3,FFC72C,000000,0,Outbound
080230,8,8,3,FFC72C,000000,0,Outbound
8-9-0,8,8,3,FFC72C,000000,0,Outbound
570232-2,8,8,3,FFC72C,000000,0,Outbound
080228,8,8,3,FFC72C,000000,1,Inbound
080227,8,8,3,FFC72C,000000,1,Inbound
220237-2,8,8,3,FFC72C,000000,1,Inbound
800109,80,80,3,FFC72C,000000,0,Outbound
800112,80,80,3,FFC72C,000000,1,Inbound
830113,83,83,3,FFC72C,000000,0,Outbound
830116,83,83,3,FFC72C,000000,0,Outbound
830115,83,83,3,FFC72C,000000,1,Inbound
850079,85,85,3,FFC72C,000000,0,Outbound
850078,85,85,3,FFC72C,000000,1,Inbound
860151,86,86,3,FFC72C,000000,0,Outbound
860156,86,86,3,FFC72C,000000,1,Inbound
870186,87,87,3,FFC72C,000000,0,Outbound
870185,87,87,3,FFC72C,000000,0,Outbound
870183,87,87,3,FFC72C,000000,1,Inbound
870184,87,87,3,FFC72C,000000,1,Inbound
880150,88,88,3,FFC72C,000000,0,Outbound
880151,88,88,3,FFC72C,000000,0,Outbound
880155,88,88,3,FFC72C,000000,1,Inbound
890190,89,89,3,FFC72C,000000,0,Outbound
890191,89,89,3,FFC72C,000000,0,Outbound
890189,89,89,3,FFC72C,000000,1,Inbound
890192,89,89,3,FFC72C,000000,1,Inbound
1940080,8993,89/93,3,FFC72C,000000,0,Outbound
1940081,8993,89/93,3,FFC72C,000000,1,Inbound
090224,9,9,3,FFC72C,000000,0,Outbound
090234,9,9,3,FFC72C,000000,0,Outbound
090226,9,9,3,FFC72C,000000,0,Outbound
090223,9,9,3,FFC72C,000000,1,Inbound
090227,9,9,3,FFC72C,000000,1,Inbound
900111,90,90,3,FFC72C,000000,0,Outbound
900112,90,90,3,FFC72C,000000,1,Inbound
910114,91,91,3,FFC72C,000000,0,Outbound
910126,91,91,3,FFC72C,000000,1,Inbound
920135,92,92,3,FFC72C,000000,0,Outbound
920137,92,92,3,FFC72C,000000,0,Outbound
920152,92,92,3,FFC72C,000000,1,Inbound
920143,92,92,3,FFC72C,000000,1,Inbound
930176,93,93,3,FFC72C,000000,0,Outbound
930162,93,93,3,FFC72C,000000,0,Outbound
930178,93,93,3,FFC72C,000000,0,Outbound
930180,93,93,3,FFC72C,000000,1,Inbound
930183,93,93,3,FFC72C,000000,1,Inbound
930168,93,93,3,FFC72C,000000,1,Inbound
930181,93,93,3,FFC72C,000000,1,Inbound
940132,94,94,3,FFC72C,000000,0,Outbound
940133,94,94,3,FFC72C,000000,0,Outbound
940138,94,94,3,FFC72C,000000,1,Inbound
950253,95,95,3,FFC72C,000000,0,Outbound
950254,95,95,3,FFC72C,000000,0,Outbound
950229,95,95,3,FFC72C,000000,0,Outbound
950231,95,95,3,FFC72C,000000,0,Outbound
950256,95,95,3,FFC72C,000000,1,Inbound
950255,95,95,3,FFC72C,000000,1,Inbound
950248,95,95,3,FFC72C,000000,1,Inbound
960118,96,96,3,FFC72C,000000,0,Outbound
960124,96,96,3,FFC72C,000000,1,Inbound
970075,97,97,3,FFC72C,000000,0,Outbound
970078,97,97,3,FFC72C,000000,1,Inbound
990130,99,99,3,FFC72C,000000,0,Outbound
990131,99,99,3,FFC72C,000000,0,Outbound
990129,99,99,3,FFC72C,000000,1,Inbound
990132,99,99,3,FFC72C,000000,1,Inbound
946_0013,Blue,Blue Line,1,003DA5,FFFFFF,0,West
948_0005,Blue,Blue Line,1,003DA5,FFFFFF,0,West
canonical-946_0013,Blue,Blue Line,1,003DA5,FFFFFF,0,West
946_0014,Blue,Blue Line,1,003DA5,FFFFFF,1,East
946_0015,Blue,Blue Line,1,003DA5,FFFFFF,1,East
canonical-946_0014,Blue,Blue Line,1,003DA5,FFFFFF,1,East
LongWharfToLewisWharf-F,Boat-EastBoston,East Boston Ferry,4,008EAA,FFFFFF,0,Outbound
LewisWharfToLongWharf-F,Boat-EastBoston,East Boston Ferry,4,008EAA,FFFFFF,1,Inbound
b0006,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0001,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0014,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0002,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0008,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0012,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0021,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0010,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0004,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,0,Outbound
b0007,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0016,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0015,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0003,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0009,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0013,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0020,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0005,Boat-F1,Hingham/Hull Ferry,4,008EAA,FFFFFF,1,Inbound
b0017,Boat-F4,Charlestown Ferry,4,008EAA,FFFFFF,0,Outbound
b0018,Boat-F4,Charlestown Ferry,4,008EAA,FFFFFF,1,Inbound
CentralWharfToFanPierToQuincyToWinthrop-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,0,Outbound
CentralWharfToFanPierToWinthrop-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,0,Outbound
CentralWharfToQuincyToWinthrop-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,0,Outbound
CentralWharfToWinthrop-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,0,Outbound
QuincyToWinthrop-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,0,Outbound
WinthropToQuincyToLoganToCentralWharf-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,1,Inbound
WinthropToLoganToFanPierToCentralWharf-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,1,Inbound
WinthropToLoganToCentralWharf-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,1,Inbound
WinthropToQuincy-F,Boat-F6,Winthrop Ferry,4,008EAA,FFFFFF,1,Inbound
LongWharfNorthToLynn-S,Boat-Lynn,Lynn Ferry,4,008EAA,FFFFFF,0,Outbound
LynnToLongWharfNorth-S,Boat-Lynn,Lynn Ferry,4,008EAA,FFFFFF,1,Inbound
9870002,CR-Fairmount,Fairmount Line,2,80276C,FFFFFF,0,Outbound
canonical-9870002,CR-Fairmount,Fairmount Line,2,80276C,FFFFFF,0,Outbound
9870001,CR-Fairmount,Fairmount Line,2,80276C,FFFFFF,1,Inbound
canonical-9870001,CR-Fairmount,Fairmount Line,2,80276C,FFFFFF,1,Inbound
9840004,CR-Fitchburg,Fitchburg Line,2,80276C,FFFFFF,0,Outbound
canonical-9840004,CR-Fitchburg,Fitchburg Line,2,80276C,FFFFFF,0,Outbound
9840003,CR-Fitchburg,Fitchburg Line,2,80276C,FFFFFF,1,Inbound
canonical-9840003,CR-Fitchburg,Fitchburg Line,2,80276C,FFFFFF,1,Inbound
SouthStationToFoxboroViaBackBay,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,0,Outbound
canonical-SouthStationToFoxboroViaBackBay,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,0,Outbound
canonical-SouFoxProv,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,0,Outbound
ProvidenceToSouthStationViaFoxboro,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,1,Inbound
canonical-FoxboroToSouthStationViaBackBay,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,1,Inbound
canonical-ProvidenceToSouthStationViaFoxboro,CR-Foxboro,Foxboro Event Service,2,80276C,FFFFFF,1,Inbound
9880006,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
SouthStationToFoxboroViaBackBay,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
SouthStationToFoxboroViaFairmount,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
9880003,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
canonical-9880006,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
canonical-SouthStationToFoxboroViaBackBay,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,0,Outbound
9880005,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
FoxboroToSouthStationViaFairmount,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
FoxboroToSouthStationViaBackBay,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
9880002,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
canonical-9880005,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
canonical-FoxboroToSouthStationViaBackBay,CR-Franklin,Franklin/Foxboro Line,2,80276C,FFFFFF,1,Inbound
9900002,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,0,Outbound
BraintreeToGreenbush,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,0,Outbound
canonical-9900002,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,0,Outbound
9900001,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,1,Inbound
GreenbushToBraintree,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,1,Inbound
canonical-9900001,CR-Greenbush,Greenbush Line,2,80276C,FFFFFF,1,Inbound
9820002,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,0,Outbound
9820004,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,0,Outbound
canonical-9820002,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,0,Outbound
9820001,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,1,Inbound
9820003,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,1,Inbound
canonical-9820001,CR-Haverhill,Haverhill Line,2,80276C,FFFFFF,1,Inbound
9790002,CR-Kingston,Kingston Line,2,80276C,FFFFFF,0,Outbound
canonical-9790002,CR-Kingston,Kingston Line,2,80276C,FFFFFF,0,Outbound
9790001,CR-Kingston,Kingston Line,2,80276C,FFFFFF,1,Inbound
canonical-9790001,CR-Kingston,Kingston Line,2,80276C,FFFFFF,1,Inbound
9830006,CR-Lowell,Lowell Line,2,80276C,FFFFFF,0,Outbound
canonical-9830006,CR-Lowell,Lowell Line,2,80276C,FFFFFF,0,Outbound
9830005,CR-Lowell,Lowell Line,2,80276C,FFFFFF,1,Inbound
canonical-9830005,CR-Lowell,Lowell Line,2,80276C,FFFFFF,1,Inbound
9800002,CR-Middleborough,Middleborough/Lakeville Line,2,80276C,FFFFFF,0,Outbound
canonical-9800002,CR-Middleborough,Middleborough/Lakeville Line,2,80276C,FFFFFF,0,Outbound
9800001,CR-Middleborough,Middleborough/Lakeville Line,2,80276C,FFFFFF,1,Inbound
canonical-9800001,CR-Middleborough,Middleborough/Lakeville Line,2,80276C,FFFFFF,1,Inbound
9860002,CR-Needham,Needham Line,2,80276C,FFFFFF,0,Outbound
canonical-9860002,CR-Needham,Needham Line,2,80276C,FFFFFF,0,Outbound
9860001,CR-Needham,Needham Line,2,80276C,FFFFFF,1,Inbound
canonical-9860001,CR-Needham,Needham Line,2,80276C,FFFFFF,1,Inbound
9810007,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,0,Outbound
9810002,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,0,Outbound
canonical-9810002,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,0,Outbound
canonical-9810007,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,0,Outbound
9810006,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,1,Inbound
9810001,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,1,Inbound
canonical-9810001,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,1,Inbound
canonical-9810006,CR-Newburyport,Newburyport/Rockport Line,2,80276C,FFFFFF,1,Inbound
9890009,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,0,Outbound
SouthStationToStoughtonViaFairmount,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,0,Outbound
9890004,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,0,Outbound
canonical-9890009,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,0,Outbound
canonical-9890004,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,0,Outbound
9890008,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,1,Inbound
9890003,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,1,Inbound
canonical-9890008,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,1,Inbound
canonical-9890003,CR-Providence,Providence/Stoughton Line,2,80276C,FFFFFF,1,Inbound
9850002,CR-Worcester,Framingham/Worcester Line,2,80276C,FFFFFF,0,Outbound
canonical-9850002,CR-Worcester,Framingham/Worcester Line,2,80276C,FFFFFF,0,Outbound
9850001,CR-Worcester,Framingham/Worcester Line,2,80276C,FFFFFF,1,Inbound
canonical-9850001,CR-Worcester,Framingham/Worcester Line,2,80276C,FFFFFF,1,Inbound
canonical-cf00002,CapeFlyer,CapeFLYER,2,006595,FFFFFF,0,Outbound
canonical-cf00001,CapeFlyer,CapeFLYER,2,006595,FFFFFF,1,Inbound
8000013,Green-B,B,0,00843D,FFFFFF,0,West
8000025,Green-B,B,0,00843D,FFFFFF,0,West
8000019,Green-B,B,0,00843D,FFFFFF,0,West
8000019-70512-70202-2,Green-B,B,0,00843D,FFFFFF,0,West
canonical-8000013,Green-B,B,0,00843D,FFFFFF,0,West
8000012,Green-B,B,0,00843D,FFFFFF,1,East
8000014,Green-B,B,0,00843D,FFFFFF,1,East
8000014-70201-70511-0,Green-B,B,0,00843D,FFFFFF,1,East
canonical-8000012,Green-B,B,0,00843D,FFFFFF,1,East
8000006,Green-C,C,0,00843D,FFFFFF,0,West
8000026,Green-C,C,0,00843D,FFFFFF,0,West
8000017,Green-C,C,0,00843D,FFFFFF,0,West
8000017-70512-70202-2,Green-C,C,0,00843D,FFFFFF,0,West
canonical-8000006,Green-C,C,0,00843D,FFFFFF,0,West
8000005,Green-C,C,0,00843D,FFFFFF,1,East
8000016,Green-C,C,0,00843D,FFFFFF,1,East
8000016-70201-70511-0,Green-C,C,0,00843D,FFFFFF,1,East
canonical-8000005,Green-C,C,0,00843D,FFFFFF,1,East
8000008,Green-D,D,0,00843D,FFFFFF,0,West
8000024,Green-D,D,0,00843D,FFFFFF,0,West
8000021,Green-D,D,0,00843D,FFFFFF,0,West
8000008-70206-70202-0,Green-D,D,0,00843D,FFFFFF,0,West
8000024-70206-70202-0,Green-D,D,0,00843D,FFFFFF,0,West
8000008-70206-70202-2,Green-D,D,0,00843D,FFFFFF,0,West
8000024-70206-70202-2,Green-D,D,0,00843D,FFFFFF,0,West
8000021-70512-70202-2,Green-D,D,0,00843D,FFFFFF,0,West
8000008-70504-70202-2,Green-D,D,0,00843D,FFFFFF,0,West
8000024-70504-70202-2,Green-D,D,0,00843D,FFFFFF,0,West
canonical-8000008,Green-D,D,0,00843D,FFFFFF,0,West
8000009,Green-D,D,0,00843D,FFFFFF,1,East
8000023,Green-D,D,0,00843D,FFFFFF,1,East
8000020,Green-D,D,0,00843D,FFFFFF,1,East
8000009-70201-70205-0,Green-D,D,0,00843D,FFFFFF,1,East
8000023-70201-70205-0,Green-D,D,0,00843D,FFFFFF,1,East
8000009-70201-70205-2,Green-D,D,0,00843D,FFFFFF,1,East
8000023-70201-70205-2,Green-D,D,0,00843D,FFFFFF,1,East
8000020-70201-70511-0,Green-D,D,0,00843D,FFFFFF,1,East
8000009-70201-70503-0,Green-D,D,0,00843D,FFFFFF,1,East
8000023-70201-70503-0,Green-D,D,0,00843D,FFFFFF,1,East
canonical-8000009,Green-D,D,0,00843D,FFFFFF,1,East
8000018,Green-E,E,0,00843D,FFFFFF,0,West
8000018-70206-70202-0,Green-E,E,0,00843D,FFFFFF,0,West
8000018-70206-70202-2,Green-E,E,0,00843D,FFFFFF,0,West
canonical-8000018,Green-E,E,0,00843D,FFFFFF,0,West
8000022,Green-E,E,0,00843D,FFFFFF,1,East
8000015,Green-E,E,0,00843D,FFFFFF,1,East
8000027,Green-E,E,0,00843D,FFFFFF,1,East
8000015-70201-70205-0,Green-E,E,0,00843D,FFFFFF,1,East
8000027-70201-70205-0,Green-E,E,0,00843D,FFFFFF,1,East
8000015-70201-70205-2,Green-E,E,0,00843D,FFFFFF,1,East
8000027-70201-70205-2,Green-E,E,0,00843D,FFFFFF,1,East
canonical-8000015,Green-E,E,0,00843D,FFFFFF,1,East
899_0005,Mattapan,Mattapan Trolley,0,DA291C,FFFFFF,0,Outbound
canonical-899_0005,Mattapan,Mattapan Trolley,0,DA291C,FFFFFF,0,Outbound
899_0008,Mattapan,Mattapan Trolley,0,DA291C,FFFFFF,1,Inbound
canonical-899_0008,Mattapan,Mattapan Trolley,0,DA291C,FFFFFF,1,Inbound
903_0019,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
903_0022,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
canonical-903_0018,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
903_0021,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
903_0023,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
canonical-903_0017,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
933_0015,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0018,Red,Red Line,1,DA291C,FFFFFF,0,South
931_0009,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0009,Red,Red Line,1,DA291C,FFFFFF,0,South
936_0004,Red,Red Line,1,DA291C,FFFFFF,0,South
93410002,Red,Red Line,1,DA291C,FFFFFF,0,South
canonical-931_0009,Red,Red Line,1,DA291C,FFFFFF,0,South
canonical-933_0009,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0016,Red,Red Line,1,DA291C,FFFFFF,1,North
933_0017,Red,Red Line,1,DA291C,FFFFFF,1,North
931_0010,Red,Red Line,1,DA291C,FFFFFF,1,North
933_0010,Red,Red Line,1,DA291C,FFFFFF,1,North
936_0003,Red,Red Line,1,DA291C,FFFFFF,1,North
93410001,Red,Red Line,1,DA291C,FFFFFF,1,North
canonical-931_0010,Red,Red Line,1,DA291C,FFFFFF,1,North
canonical-933_0010,Red,Red Line,1,DA291C,FFFFFF,1,North
AndersonWoburnToReading-S,Shuttle-AndersonWoburnReading,Haverhill Line Shuttle,3,FFC72C,000000,0,Outbound
ReadingToAndersonWoburn-S,Shuttle-AndersonWoburnReading,Haverhill Line Shuttle,3,FFC72C,000000,1,Inbound
FraminghamToAshland-S,Shuttle-AshlandFramingham,Worcester Line Shuttle,3,FFC72C,000000,0,Outbound
AshlandToFramingham-S,Shuttle-AshlandFramingham,Worcester Line Shuttle,3,FFC72C,000000,1,Inbound
6130003,Shuttle-AshmontJFK,Red Line Shuttle,3,FFC72C,000000,0,Outbound
6130001,Shuttle-AshmontJFK,Red Line Shuttle,3,FFC72C,000000,1,Inbound
6130002,Shuttle-JFKMattapan,Red/Mattapan Line Shuttle,3,FFC72C,000000,0,Outbound
6130004,Shuttle-JFKMattapan,Red/Mattapan Line Shuttle,3,FFC72C,000000,1,Inbound
LynnToSwampscott-S,Shuttle-LynnSwampscott,Newburyport/Rockport Line Shuttle,3,FFC72C,000000,0,Outbound
SwampscottToLynn-S,Shuttle-LynnSwampscott,Newburyport/Rockport Line Shuttle,3,FFC72C,000000,1,Inbound
OakGroveToReading-S,Shuttle-OakGroveReading,Haverhill Line Shuttle,3,FFC72C,000000,0,Outbound
ReadingToOakGrove-S,Shuttle-OakGroveReading,Haverhill Line Shuttle,3,FFC72C,000000,1,Inbound
913_0014,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
913_0013,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
931_0009-70061-70071-2,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0009-70061-70071-2,Red,Red Line,1,DA291C,FFFFFF,0,South
931_0010-70072-70061-0,Red,Red Line,1,DA291C,FFFFFF,1,North
933_0010-70072-70061-0,Red,Red Line,1,DA291C,FFFFFF,1,North
AlewifeToKendall-S,Shuttle-AlewifeKendall,Red Line Shuttle,3,FFC72C,000000,0,South
KendallToAlewife-S,Shuttle-AlewifeKendall,Red Line Shuttle,3,FFC72C,000000,1,North
OakGroveToWellington-S,Shuttle-OakGroveWellingtonViaMaldenEast,Orange Line Shuttle,3,FFC72C,000000,0,South
WellingtonToOakGroveViaMaldenEast-S,Shuttle-OakGroveWellingtonViaMaldenEast,Orange Line Shuttle,3,FFC72C,000000,1,North
906_0002,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
906_0004,Orange,Orange Line,1,ED8B00,FFFFFF,0,South
906_0003,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
906_0005,Orange,Orange Line,1,ED8B00,FFFFFF,1,North
OakGroveToNorthStation-S,Shuttle-NorthStationOakGrove,Orange Line Shuttle,3,FFC72C,000000,0,South
NorthStationToOakGrove-S,Shuttle-NorthStationOakGrove,Orange Line Shuttle,3,FFC72C,000000,1,North
931_0009-70075-70085-0,Red,Red Line,1,DA291C,FFFFFF,0,South
931_0009-70075-70085-2,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0009-70075-70095-0,Red,Red Line,1,DA291C,FFFFFF,0,South
933_0009-70075-70095-2,Red,Red Line,1,DA291C,FFFFFF,0,South
931_0010-70086-70076-0,Red,Red Line,1,DA291C,FFFFFF,1,North
931_0010-70086-70076-2,Red,Red Line,1,DA291C,FFFFFF,1,North
933_0010-70096-70076-0,Red,Red Line,1,DA291C,FFFFFF,1,North
933_0010-70096-70076-2,Red,Red Line,1,DA291C,FFFFFF,1,North
ParkStreetToJFK-S,Shuttle-JFKPark,Red Line Shuttle,3,FFC72C,000000,0,South
JFKToParkStreet-S,Shuttle-JFKPark,Red Line Shuttle,3,FFC72C,000000,1,North
JFKToParkStreetViaFranklin-S,Shuttle-JFKPark,Red Line Shuttle,3,FFC72C,000000,1,North
8000008-70504-70206-2,Green-D,D,0,00843D,FFFFFF,0,West
8000024-70504-70206-2,Green-D,D,0,00843D,FFFFFF,0,West
8000009-70205-70503-0,Green-D,D,0,00843D,FFFFFF,1,East
8000023-70205-70503-0,Green-D,D,0,00843D,FFFFFF,1,East
8000018-70512-70206-2,Green-E,E,0,00843D,FFFFFF,0,West
8000027-70205-70511-0,Green-E,E,0,00843D,FFFFFF,1,East
8000015-70205-70511-0,Green-E,E,0,00843D,FFFFFF,1,East
MedfordtoNorthStation-S,Shuttle-MedfordNorthStation,Green Line E Shuttle,3,FFC72C,000000,0,West
NorthStationToMedford-S,Shuttle-MedfordNorthStation,Green Line E Shuttle,3,FFC72C,000000,1,East
8000013-70202-170137-2,Green-B,B,0,00843D,FFFFFF,0,West
8000025-70202-170137-2,Green-B,B,0,00843D,FFFFFF,0,West
8000019-70202-170137-0-70206-70202-0,Green-B,B,0,00843D,FFFFFF,0,West
8000019-70202-170137-2,Green-B,B,0,00843D,FFFFFF,0,West
8000012-170136-70201-0,Green-B,B,0,00843D,FFFFFF,1,East
8000014-170136-70201-0,Green-B,B,0,00843D,FFFFFF,1,East
8000014-170136-70201-2-70201-70205-2,Green-B,B,0,00843D,FFFFFF,1,East
8000006-70202-70151-2,Green-C,C,0,00843D,FFFFFF,0,West
8000026-70202-70151-2,Green-C,C,0,00843D,FFFFFF,0,West
8000017-70206-70202-0,Green-C,C,0,00843D,FFFFFF,0,West
8000017-70206-70202-2-70202-70151-2,Green-C,C,0,00843D,FFFFFF,0,West
8000005-70150-70201-0,Green-C,C,0,00843D,FFFFFF,1,East
8000016-70201-70205-0-70150-70201-0,Green-C,C,0,00843D,FFFFFF,1,East
8000016-70201-70205-2,Green-C,C,0,00843D,FFFFFF,1,East
8000008-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000008-70504-70206-2-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000024-70504-70206-2-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000021-70206-70202-0,Green-D,D,0,00843D,FFFFFF,0,West
8000021-70206-70202-2-70202-70151-2,Green-D,D,0,00843D,FFFFFF,0,West
8000009-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
8000009-70205-70503-0-70201-70205-0-70150-70201-0,Green-D,D,0,00843D,FFFFFF,1,East
